POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
Owner,0.0,1.0,3.0,BHK,1449.932034,1.0,1.0,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,32.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,3.0,BHK,1420.238397,1.0,1.0,"Vasna Road,Vadodara",22.312063,72.674296,56.0
,,,,,nan,,,,,,nan
Owner,0.0,0.0,2.0,BHK,850.0137099,1.0,1.0,"Badagada Brit Colony,Bhubaneswar",20.249074,85.85355,62.0
Dealer,0.0,1.0,1.0,BHK,750.0,1.0,1.0,"Nahur,Mumbai",37.540131,127.06838700000002,90.0
Dealer,0.0,0.0,2.0,BHK,1200.0,1.0,1.0,"Vichumbe,Lalitpur",24.69028,78.41889,60.0
Owner,0.0,0.0,3.0,BHK,1850.317592,1.0,1.0,"Kusumkhera,Haldwani",29.22,79.52,67.0
Owner,0.0,0.0,1.0,BHK,322.9278794,1.0,1.0,"Panki,Kanpur",26.462204,80.239088,9.0
Dealer,0.0,0.0,4.0,BHK,1707.544241,1.0,1.0,"Howrah,Kolkata",22.58444,88.26639,110.0
Dealer,0.0,1.0,2.0,BHK,975.9271308,1.0,1.0,"Jogeshwari (West),Mumbai",19.141644,72.842908,180.0
Dealer,0.0,0.0,4.0,BHK,3283.156786,1.0,1.0,"Koramangala,Bangalore",12.9259,77.6229,530.0
Owner,1.0,1.0,3.0,BHK,1950.118033,0.0,1.0,"Sector-98 Noida,Noida",28.535689,77.35967099999999,190.0
Dealer,0.0,0.0,4.0,BHK,2480.510276,1.0,1.0,"Harlur Road,Bangalore",12.904179,77.665897,140.0
Owner,0.0,0.0,2.0,BHK,1199.637845,1.0,1.0,"Tukum,Chandrapur",19.974047,79.31779499999999,26.5
Owner,0.0,0.0,2.0,BHK,960.2194787,1.0,1.0,"Sompura,Bangalore",12.874232,77.505488,35.0
Dealer,0.0,0.0,1.0,BHK,625.0,1.0,1.0,"Sector 34C Kharghar,Lalitpur",30.7198,76.7654,50.0
,,,,,nan,,,,,,nan
Owner,0.0,0.0,3.0,BHK,1998.060136,1.0,1.0,"Avarampalayam,Coimbatore",11.025336,76.98918499999999,61.8
Dealer,0.0,0.0,2.0,BHK,1000.0,1.0,1.0,"Sector-8 Kharghar,Mumbai",19.030318,73.070892,90.0
Dealer,0.0,0.0,2.0,BHK,1349.634805,1.0,1.0,"Sector-105 Mohali,Mohali",30.658839,76.681686,42.5
Dealer,0.0,0.0,2.0,BHK,933.3582229,1.0,1.0,"Sector-7 Ghansoli,Lalitpur",19.072166,72.986798,100.0
Dealer,1.0,1.0,2.0,BHK,661.4485724,0.0,1.0,"Thane West,Maharashtra",19.18,72.96333,120.0
unknown,0.0,1.0,3.0,Studio,-1000,1.0,1.0,"Zirakpur,Chandigarh",999.0,-999.0,-1000000.0
unknown,1.0,1.0,3.0,Studio,-1000,0.0,1.0,"Sector-144 Noida,Noida",999.0,-999.0,-1000000.0
Dealer,1.0,1.0,3.0,BHK,2250.512145,0.0,1.0,"Zirakpur,Chandigarh",30.662283,76.822397,76.9
Owner,0.0,1.0,2.0,BHK,1004.823151,1.0,1.0,"Wagholi,Pune",18.5823,73.983,50.0
Dealer,0.0,0.0,3.0,BHK,1200.0,1.0,1.0,"Ahinsa Khand 2,Ghaziabad",28.9196,76.8972,72.0
Owner,0.0,0.0,2.0,BHK,850.1594049,1.0,1.0,"Mahajati Nagar,Kolkata",22.54111,88.33778000000001,24.0
Dealer,0.0,0.0,3.0,BHK,1560.192024,1.0,1.0,"Indirapuram,Ghaziabad",28.63676,77.36315,84.5
Dealer,0.0,0.0,2.0,BHK,1076.6278140000002,1.0,1.0,"Marol,Mumbai",22.803593,83.755013,230.0
Builder,0.0,0.0,2.0,BHK,819.2,1.0,0.0,"Mogappair West,Chennai",13.077741,80.16490300000001,51.2
Owner,0.0,0.0,3.0,BHK,1791.0447760000002,1.0,1.0,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,60.0
Dealer,1.0,1.0,1.0,BHK,669.9403718,0.0,1.0,"Jahangirabad,Surat",21.17,72.83,19.1
Owner,0.0,0.0,3.0,BHK,1350.135014,1.0,1.0,"Chhani,Vadodara",22.360655,73.168216,45.0
Dealer,1.0,1.0,3.0,BHK,1297.968397,0.0,1.0,"Kulshekar,Mangalore",12.87028,74.88056,46.0
,,,,,nan,,,,,,nan
Dealer,1.0,1.0,2.0,BHK,1165.110357,0.0,1.0,"Sector-150 Noida,Noida",28.429614,77.481711,54.9
Dealer,0.0,0.0,2.0,BHK,1115.075825,1.0,1.0,"Roadpali,Mumbai",19.040066,73.115347,75.0
Dealer,0.0,1.0,3.0,BHK,2096.320406,1.0,1.0,"Wadala,Mumbai",31.292091,75.543763,380.0
Dealer,0.0,1.0,3.0,BHK,1816.790973,1.0,1.0,"Kharadi,Pune",18.5438,73.9438,190.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,1.0,BHK,750.0394758,1.0,1.0,"Marve Road,Lalitpur",24.69028,78.41889,95.0
Dealer,0.0,0.0,2.0,BHK,1025.043681,1.0,1.0,"Sector 10 Kharghar,Lalitpur",19.033956,73.075342,88.0
Owner,0.0,0.0,3.0,BHK,1549.780839,1.0,1.0,"Cox Town,Bangalore",12.994454,77.624945,99.0
,,,,,nan,,,,,,nan
,,,,,nan,,,,,,nan
unknown,,,,Studio,-1000,,,,999.0,-999.0,-1000000.0
unknown,0.0,0.0,1.0,Studio,-1000,1.0,1.0,"Sector-137 Noida,Noida",999.0,-999.0,-1000000.0
Dealer,1.0,1.0,3.0,BHK,1796.2535280000002,0.0,1.0,"Koramangala,Bangalore",12.9259,77.6229,210.0
,,,,,nan,,,,,,nan
Dealer,0.0,1.0,3.0,BHK,1568.154403,1.0,1.0,"Sector 80 Faridabad,Faridabad",28.381971000000004,77.347688,52.0
Dealer,0.0,1.0,3.0,BHK,1974.038404,1.0,1.0,"Wadala,Lalitpur",24.69028,78.41889,330.0
unknown,0.0,0.0,3.0,Studio,-1000,1.0,1.0,"Rajarhat,Kolkata",999.0,-999.0,-1000000.0
,,,,,nan,,,,,,nan
Owner,0.0,0.0,5.0,BHK,1280.136548,1.0,1.0,"Garia,Kolkata",22.403867,88.47000600000001,60.0
Dealer,0.0,1.0,1.0,BHK,656.0603576000001,1.0,1.0,"Sector-18 Ulwe,Mumbai",18.973908,73.02510600000001,40.0
Owner,0.0,0.0,4.0,BHK,2350.483155,1.0,1.0,"Kulshekar,Mangalore",12.87028,74.88056,90.0
Dealer,0.0,1.0,3.0,BHK,882.3529412,1.0,0.0,"Goregaon (West),Maharashtra",19.161955,72.839616,300.0
Owner,0.0,0.0,3.0,BHK,1733.402669,1.0,1.0,"Budigere,Bangalore",13.141581,77.749756,100.0
Owner,0.0,0.0,1.0,BHK,740.2185407000001,1.0,1.0,"Manjalpur,Vadodara",22.271214,73.188827,21.0
Builder,1.0,1.0,2.0,BHK,1147.869674,0.0,0.0,"Hazari Pahad,Nagpur",21.168911,79.030928,45.8
Dealer,0.0,0.0,2.0,BHK,1215.032495,1.0,1.0,"Sector-20 Roadpali,Lalitpur",28.5822,77.3293,86.0
Owner,0.0,0.0,2.0,BHK,1200.14771,1.0,1.0,"Shampura,Bangalore",12.96991,77.59796,65.0
Dealer,0.0,0.0,2.0,BHK,1120.238984,1.0,1.0,"Manish Nagar,Nagpur",21.094632,79.074805,45.0
Dealer,0.0,0.0,2.0,BHK,865.2246256000001,1.0,1.0,"Silicone City,Indore",21.0,77.0,26.0
Dealer,0.0,0.0,1.0,BHK,585.0058501,1.0,1.0,"Manpada,Lalitpur",24.69028,78.41889,65.0
Dealer,0.0,0.0,3.0,BHK,1345.163137,1.0,1.0,"Narendrapur,Kolkata",22.43917,88.39583,47.0
Dealer,1.0,1.0,3.0,BHK,1535.151515,0.0,1.0,"Vrindavan Yojna,Lucknow",26.766594,80.949809,50.66
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,2.0,BHK,1000.0,1.0,1.0,"Sector 16 Ghansoli,Mumbai",19.076466,72.999804,100.0
,,,,,nan,,,,,,nan
Owner,1.0,0.0,3.0,BHK,1860.0,0.0,1.0,"Gandhi Nagar,Kakinada",12.978,77.5783,93.0
Dealer,1.0,1.0,4.0,BHK,3197.1864760000003,0.0,1.0,"Basavangudi,Bangalore",12.9437,77.5702,400.0
Dealer,0.0,0.0,2.0,BHK,1227.370359,1.0,1.0,"Palanpur,Surat",21.17,72.83,40.0
Owner,0.0,0.0,3.0,BHK,2016.129032,1.0,1.0,"Malleshwaram,Bangalore",13.0097,77.5648,180.0
,,,,,nan,,,,,,nan
Dealer,1.0,1.0,2.0,BHK,880.0234673,0.0,1.0,"Mulund (West),Mumbai",19.1759,72.9522,150.0
Dealer,1.0,1.0,4.0,BHK,2258.037786,0.0,0.0,"Chembur,Maharashtra",19.05871,72.89969,1090.0
Owner,0.0,0.0,2.0,BHK,797.8060333999999,1.0,1.0,"Surapet,Chennai",13.08389,80.27,32.0
Dealer,0.0,0.0,3.0,BHK,1500.0,1.0,1.0,"BEML Layout,Bangalore",13.116079999999998,78.13698000000001,84.0
,,,,,nan,,,,,,nan
Owner,0.0,0.0,1.0,BHK,525.0525053,1.0,1.0,"Virar West,Mumbai",19.4559,72.8114,35.0
Dealer,0.0,0.0,2.0,BHK,1879.137305,1.0,1.0,"New Town,Kolkata",22.5922,88.484911,88.0
Dealer,0.0,1.0,3.0,BHK,1497.984774,1.0,1.0,"Sector-119 Noida,Noida",28.587711,77.403123,66.9
Owner,0.0,0.0,2.0,BHK,1235.154394,1.0,1.0,"Whitefield,Bangalore",12.9958935,77.761394,52.0
Dealer,0.0,1.0,2.0,BHK,1127.57732,1.0,1.0,"Malad (West),Lalitpur",19.1849,72.8347,140.0
Dealer,0.0,0.0,2.0,BHK,1222.707424,1.0,1.0,"NH-8,Dharuhera",12.973237,77.64685899999999,28.0
Dealer,0.0,0.0,3.0,BHK,1815.135437,1.0,1.0,"E M Bypass,Kolkata",22.54111,88.33778000000001,130.0
Owner,0.0,0.0,2.0,BHK,969.8465879,1.0,1.0,"VIJAYANAGAR,Nagpur",21.15389,79.08306,55.0
Dealer,0.0,0.0,1.0,BHK,423.7288136,1.0,1.0,"Kundli,Sonipat",28.874383,77.113251,14.5
Owner,0.0,1.0,2.0,BHK,1437.024514,1.0,1.0,"Kundli,Sonipat",28.874383,77.113251,34.0
Owner,0.0,1.0,3.0,BHK,1549.732319,1.0,1.0,"sector-121 Noida,Noida",28.602325,77.40199399999999,110.0
Dealer,0.0,1.0,2.0,BHK,1369.585066,1.0,1.0,"Wadala East,Lalitpur",19.014858,72.8662,270.0
Dealer,0.0,1.0,2.0,BHK,1278.029511,1.0,1.0,"Binny Pete,Bangalore",12.96991,77.59796,110.0
unknown,0.0,0.0,1.0,Studio,-1000,1.0,1.0,"Mira Road,Lalitpur",999.0,-999.0,-1000000.0
Owner,0.0,0.0,3.0,BHK,960.1181684,1.0,1.0,"Hoysalanagar,Bangalore",12.96991,77.59796,39.0
Owner,0.0,0.0,2.0,BHK,894.0252944,1.0,1.0,"Old Perungalathur,Chennai",12.9182,80.0824,41.0
Dealer,0.0,0.0,3.0,BHK,1400.200602,1.0,1.0,"Celebrity Paradise Layout,Bangalore",12.96991,77.59796,69.8
Dealer,0.0,0.0,4.0,BHK,2408.9935760000003,1.0,1.0,"Sector-70 Mohali,Mohali",30.697795000000003,76.714722,180.0
Dealer,0.0,0.0,2.0,BHK,1086.281813,1.0,1.0,"Sector-15 Ghansoli,Lalitpur",28.3967,77.32330999999999,140.0
Dealer,0.0,1.0,1.0,BHK,324.04407000000003,1.0,1.0,"Sector 82 Faridabad,Faridabad",28.394375,77.35722700000001,15.0
Builder,1.0,1.0,2.0,BHK,616.5658446,0.0,0.0,"NIBM,Pune",18.475864,73.89000899999999,53.0
Dealer,1.0,1.0,1.0,BHK,550.0292569000001,0.0,1.0,"Anjurdive,Mumbai",18.96667,72.83333,47.0
Dealer,0.0,1.0,5.0,BHK,8511.000468,1.0,1.0,"Worli,Mumbai",19.0167,72.8167,4000.0
Owner,0.0,0.0,2.0,BHK,1100.0,1.0,1.0,"karla square,Wardha",20.788326,78.612245,22.0
Dealer,0.0,0.0,4.0,BHK,1797.316384,1.0,1.0,"Mamu Bhanja,Aligarh",27.88,78.08,50.9
Owner,0.0,0.0,3.0,BHK,1620.482904,1.0,1.0,"7th Phase JP Nagar,Bangalore",35.0,136.0,100.0
Owner,0.0,0.0,2.0,BHK,888.0994671,1.0,1.0,"Delhi Road,Meerut",29.948561,77.546486,25.0
Owner,0.0,0.0,2.0,BHK,968.1881051,1.0,1.0,"Nayabad,Kolkata",22.483471,88.417711,42.0
Dealer,0.0,0.0,3.0,BHK,1800.180018,1.0,1.0,"Tilak Nagar,Kanpur",26.459137,79.506922,160.0
Dealer,0.0,1.0,2.0,BHK,1370.0,1.0,1.0,"Sector-75 Noida,Noida",28.576117,77.382136,82.2
Owner,0.0,1.0,3.0,BHK,1344.086022,1.0,1.0,"Sushant Golf City,Lucknow",26.781748,81.006714,45.0
unknown,1.0,0.0,2.0,Studio,-1000,0.0,1.0,"Adajan,Surat",999.0,-999.0,-1000000.0
Owner,0.0,0.0,2.0,BHK,1228.165939,1.0,1.0,"Parvat Patiya,Surat",21.372623,73.254962,45.0
Dealer,0.0,0.0,3.0,BHK,1740.020471,1.0,1.0,"Powai,Mumbai",19.12,72.91,340.0
Dealer,0.0,0.0,4.0,BHK,2700.4570000000003,1.0,1.0,"Sector 75 Faridabad,Faridabad",28.365512,77.34630600000001,65.0
Owner,0.0,0.0,3.0,BHK,2796.225096,1.0,1.0,"Yelahanka,Bangalore",13.11389,77.59833,160.0
Owner,0.0,0.0,1.0,BHK,922.9881742,1.0,1.0,"Wagholi,Pune",18.5823,73.983,32.0
Dealer,0.0,1.0,4.0,BHK,2376.923077,1.0,0.0,"Sarona,Raipur",21.241333,81.56801,61.8
Dealer,1.0,1.0,3.0,BHK,1824.262694,0.0,1.0,"Bellandur,Bangalore",12.9255,77.6765,120.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,2.0,BHK,749.8660953,1.0,1.0,"Kalwar Road,Jaipur",26.9883,75.5846,14.0
Owner,0.0,0.0,3.0,BHK,1506.740682,1.0,1.0,"Umargam,Valsad",20.27801,72.84170999999999,19.0
Owner,0.0,0.0,3.0,BHK,1260.375038,1.0,1.0,"Bariatu,Ranchi",23.399528,85.357421,41.0
Dealer,0.0,0.0,3.0,BHK,1279.978442,1.0,1.0,"Seshadripuram,Bangalore",12.9879,77.5789,95.0
Dealer,0.0,0.0,2.0,BHK,700.0186672,1.0,1.0,"Seven Bunglow,Maharashtra",18.537563,73.900063,150.0
Owner,1.0,0.0,2.0,BHK,807.9324275,0.0,1.0,"NH-24 Highway,Ghaziabad",28.66667,77.41667,22.0
Owner,0.0,0.0,2.0,BHK,731.5288954,1.0,1.0,"Dastur Nagar,Amravati",20.904426,77.772356,30.0
Owner,0.0,0.0,2.0,BHK,1350.245499,1.0,1.0,"Ramamurthy Nagar,Bangalore",13.013312,77.662077,49.5
Dealer,0.0,0.0,4.0,BHK,2955.082742,1.0,1.0,"Sector-137 Noida,Noida",28.506454,77.40956800000001,200.0
unknown,,,,Studio,-1000,,,,999.0,-999.0,-1000000.0
Dealer,1.0,1.0,2.0,BHK,989.8843931,0.0,1.0,"Sector-9 Ulwe,Mumbai",18.973908,73.02510600000001,68.5
Dealer,1.0,1.0,4.0,BHK,2480.211082,0.0,1.0,"Mullanpur,Chandigarh",30.73528,76.79111,94.0
Owner,0.0,0.0,1.0,BHK,565.0818393999999,1.0,1.0,"Sindhi Colony,Ujjain",23.176228,75.78357,14.5
Owner,0.0,1.0,2.0,BHK,766.1204512,1.0,1.0,"Sector-117 Noida,Noida",28.578498,77.397634,36.0
Dealer,0.0,0.0,3.0,BHK,1597.402257,1.0,1.0,"Santacruz (East),Lalitpur",19.0916,72.8581,610.0
Owner,0.0,0.0,3.0,BHK,1240.03543,1.0,1.0,"Pallamraju Nagar,Kakinada",16.963245,82.252901,42.0
Owner,1.0,0.0,3.0,BHK,1489.018489,0.0,1.0,"Vytilla,Kochi",9.966018,76.318152,120.0
,,,,,nan,,,,,,nan
Owner,0.0,0.0,3.0,BHK,1658.163265,1.0,1.0,"Kondhwa Budruk,Lalitpur",18.45466,73.871891,130.0
Owner,0.0,0.0,3.0,BHK,1340.123291,1.0,1.0,"GHOGHA CIRCLE,Bhavnagar",21.6881,72.2763,50.0
Owner,0.0,0.0,2.0,BHK,950.1689189,1.0,1.0,"Om Nagar,Nagpur",19.989899,79.305594,45.0
Dealer,0.0,0.0,2.0,BHK,949.754902,1.0,1.0,"Royal City,Jaipur",10.794455,79.151794,15.5
,,,,,nan,,,,,,nan
Dealer,0.0,1.0,2.0,BHK,626.0534552999999,1.0,1.0,"Dombivli (East),Mumbai",19.2167,73.0833,52.0
Owner,0.0,0.0,2.0,BHK,1200.181159,1.0,1.0,"Sector-82 Noida,Noida",28.527597,77.389374,53.0
Owner,0.0,0.0,1.0,BHK,750.085237,1.0,1.0,"Shiv Colony,Jalgaon",21.246728,75.28509,22.0
Owner,0.0,0.0,2.0,BHK,1000.0,1.0,1.0,"Harni,Vadodara",22.337395,73.225215,29.0
Owner,0.0,0.0,1.0,BHK,650.2242152000001,1.0,1.0,"Chharwada,Vapi",20.384847,72.93054599999999,14.5
,,,,,nan,,,,,,nan
Owner,0.0,0.0,2.0,BHK,600.0461574,1.0,1.0,"Hatiara,Kolkata",22.604543,88.444857,26.0
,,,,,nan,,,,,,nan
unknown,1.0,1.0,4.0,Studio,-1000,0.0,1.0,"Sector-82 Mohali,Mohali",999.0,-999.0,-1000000.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,1.0,BHK,640.0538993,1.0,1.0,"Kalyan (West),Lalitpur",19.245347,73.124577,38.0
Dealer,0.0,1.0,3.0,BHK,1423.220974,1.0,1.0,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,34.2
Dealer,0.0,1.0,2.0,BHK,1166.105209,1.0,1.0,"Bhagya Nagar,Belgaum",15.952363,75.297662,45.0
Dealer,1.0,1.0,3.0,BHK,93863.8826,0.0,0.0,"KR Puram,Bangalore",13.010349,77.712151,9530.0
Owner,0.0,1.0,2.0,BHK,1086.125134,1.0,1.0,"Hennur Road,Bangalore",13.0306,77.6485,71.0
Dealer,0.0,0.0,2.0,BHK,1370.175839,1.0,1.0,"Kasavanhalli,Bangalore",12.9077,77.6755,60.0
Dealer,0.0,0.0,1.0,BHK,680.0518135,1.0,1.0,"Karanjade,Lalitpur",24.69028,78.41889,42.0
Dealer,0.0,0.0,2.0,BHK,1155.462185,1.0,1.0,"Valasaravakkam,Chennai",13.04394,80.17251,110.0
Owner,0.0,0.0,3.0,BHK,1420.185571,1.0,1.0,"Jagatpura,Jaipur",26.832353,75.841749,75.0
Dealer,0.0,0.0,2.0,BHK,1234.144669,1.0,1.0,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,36.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,3.0,BHK,2350.176263,1.0,1.0,"Bannerghatta Road,Bangalore",12.808137,77.58308000000001,160.0
Dealer,0.0,1.0,3.0,BHK,1855.385388,1.0,1.0,"Zirakpur,Chandigarh",30.662283,76.822397,73.9
Owner,0.0,1.0,2.0,BHK,1600.0,1.0,1.0,"Narmada Road,Jabalpur",23.16667,79.93333,72.0
Dealer,0.0,1.0,2.0,BHK,1135.040745,1.0,1.0,"Tulaja Bhawani Nagar,Pune",20.029201,73.787918,78.0
Owner,0.0,0.0,2.0,BHK,950.269243,1.0,1.0,"Dharga,Hosur",12.72,77.82,30.0
Owner,0.0,0.0,2.0,BHK,1125.0,1.0,1.0,"Krishi Mandi,Indore",22.679876,75.850531,27.0
Dealer,1.0,1.0,3.0,BHK,1610.062893,0.0,1.0,"Zirakpur,Chandigarh",30.662283,76.822397,64.0
Dealer,1.0,1.0,2.0,BHK,636.0344047,0.0,1.0,"Balkum,Maharashtra",19.222101,72.988231,84.3
Dealer,0.0,0.0,3.0,BHK,1683.065769,1.0,1.0,"Baner,Pune",18.558319,73.77588,130.0
Dealer,0.0,1.0,3.0,BHK,1700.1020059999998,1.0,1.0,"Wadeghar,Lalitpur",24.69028,78.41889,100.0
,,,,,nan,,,,,,nan
Dealer,0.0,1.0,2.0,BHK,1076.084841,1.0,1.0,"Punawale,Pune",18.637802,73.745912,55.3
Dealer,1.0,0.0,1.0,BHK,694.6198535,0.0,1.0,"Rajpur Road,Dehradun",30.33503,78.05482099999999,27.5
Dealer,0.0,0.0,2.0,BHK,1225.004504,1.0,1.0,"Kadri,Mangalore",12.88419,74.85526,68.0
Dealer,0.0,0.0,2.0,BHK,1150.251618,1.0,1.0,"Manish Nagar,Nagpur",21.094632,79.074805,32.0
unknown,0.0,1.0,5.0,Studio,-1000,1.0,0.0,"Sector-59 Gurgaon,Gurgaon",999.0,-999.0,-1000000.0
unknown,1.0,0.0,2.0,Studio,-1000,0.0,1.0,"Shamirpet,Secunderabad",999.0,-999.0,-1000000.0
Dealer,0.0,0.0,3.0,BHK,1299.212598,1.0,1.0,"Mathavan Nagar,Thoothukudi",8.78333,78.13333,49.5
Dealer,1.0,1.0,2.0,BHK,765.9574468,0.0,0.0,"Mulund,Mumbai",19.185539,72.935411,180.0
Owner,0.0,0.0,1.0,BHK,378.0241935,1.0,1.0,"Vasundhara,Ghaziabad",28.65998,77.37027900000001,30.0
Dealer,0.0,0.0,2.0,BHK,750.0187505,1.0,1.0,"Majiwada,Lalitpur",19.218498,72.992114,100.0
Dealer,0.0,1.0,3.0,BHK,1292.01053,1.0,1.0,"Khar West,Mumbai",19.0705,72.8309,800.0
Dealer,0.0,0.0,3.0,BHK,3244.4489510000003,1.0,1.0,"Jakkur,Bangalore",12.928575,77.58572099999999,320.0
Dealer,1.0,1.0,4.0,BHK,2350.081037,0.0,1.0,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,87.0
Dealer,0.0,0.0,2.0,BHK,1150.044924,1.0,1.0,"NIBM,Pune",18.475864,73.89000899999999,64.0
,,,,,nan,,,,,,nan
Owner,0.0,0.0,2.0,BHK,950.1187648,1.0,1.0,"Edapally,Ernakulam",10.0243,76.3053,28.0
Owner,0.0,0.0,3.0,BHK,2400.0,1.0,1.0,"Shankar Nagar,Raipur",21.250659,81.659113,60.0
Owner,0.0,0.0,2.0,BHK,850.1594049,1.0,1.0,"S.V.Nagar, Nagaram,Secunderabad",17.45,78.5,32.0
Dealer,0.0,1.0,3.0,BHK,1233.594901,1.0,1.0,"Mulund (West),Lalitpur",19.1759,72.9522,360.0
Owner,0.0,0.0,2.0,BHK,1170.103847,1.0,1.0,"Vaibhav Khand,Ghaziabad",28.9196,76.8972,80.0
Dealer,1.0,0.0,2.0,BHK,1070.205479,0.0,1.0,"Bhatgaon,Raipur",21.15,81.7,25.0
Dealer,0.0,1.0,3.0,BHK,1542.020046,1.0,1.0,"Whitefield,Bangalore",12.9958935,77.761394,140.0
Dealer,0.0,0.0,2.0,BHK,1050.530518,1.0,1.0,"Sector-27 Kharghar,Mumbai",19.061701,73.080488,100.0
Dealer,0.0,1.0,2.0,BHK,1300.031516,1.0,1.0,"Parel,Lalitpur",18.996549,72.842967,330.0
unknown,0.0,0.0,3.0,Studio,-1000,1.0,1.0,"Kathrikadavu,Kochi",999.0,-999.0,-1000000.0
Owner,0.0,0.0,3.0,BHK,1965.246173,1.0,1.0,"Kenchenahalli,Bangalore",13.1195,77.5837,95.0
Owner,0.0,0.0,2.0,BHK,927.0216963,1.0,1.0,"Dhayari,Pune",18.430375,73.815337,47.0
Dealer,1.0,1.0,2.0,BHK,765.8797077,0.0,1.0,"Wakad,Pune",18.5993,73.7625,54.5
Owner,0.0,0.0,3.0,BHK,1320.132013,1.0,1.0,"Anand Nagar,Visakhapatnam",18.476532,73.820689,52.0
Dealer,0.0,1.0,2.0,BHK,823.1558378,1.0,1.0,"Virar West,Lalitpur",19.4559,72.8114,33.7
Dealer,0.0,0.0,2.0,BHK,981.2638933,1.0,1.0,"Airport,Kolkata",22.648322,88.4431525,30.9
Dealer,0.0,0.0,3.0,BHK,1337.086559,1.0,1.0,"Sector-50 Chandigarh,Chandigarh",30.719387,76.801688,95.0
Owner,0.0,0.0,3.0,BHK,2010.050251,1.0,1.0,"Raghuvanahalli,Bangalore",12.881909,77.54503299999999,140.0
Dealer,0.0,0.0,4.0,BHK,2191.780822,1.0,1.0,"Srirampura,Bangalore",12.991537,77.566125,120.0
Owner,1.0,0.0,2.0,BHK,965.3199857,0.0,1.0,"Bhagat Singh Nagar,Chandigarh",30.976411,76.518977,27.0
Owner,0.0,0.0,2.0,BHK,1260.104612,1.0,1.0,"Choodasandra,Bangalore",12.883959,77.683376,53.0
Dealer,0.0,1.0,2.0,BHK,819.0327613,1.0,1.0,"Moshi,Pune",18.669919,73.853723,42.0
Dealer,1.0,1.0,1.0,BHK,430.23686160000005,0.0,0.0,"Kasar vadavali,Lalitpur",24.6902,78.416,46.5
Dealer,0.0,0.0,2.0,BHK,1000.0,1.0,1.0,"Electronics City Phase 1,Bangalore",12.840956,77.659441,46.0
Dealer,0.0,1.0,2.0,BHK,2408.477842,1.0,0.0,"Sector-112 Gurgaon,Gurgaon",28.525772,77.013644,150.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,2.0,BHK,1137.504182,1.0,1.0,"Airport,Kolkata",22.648322,88.4431525,34.0
Dealer,0.0,1.0,3.0,BHK,1483.86299,1.0,1.0,"Tallagattapura,Bangalore",12.96991,77.59796,120.0
Owner,0.0,0.0,2.0,BHK,936.0156468,1.0,1.0,"Anna Street ,Thiruvanmiyur,Chennai",12.984808,80.260671,67.0
Dealer,0.0,0.0,2.0,BHK,947.4232171,1.0,1.0,"Sector-49 Noida,Noida",28.564519,77.366816,18.2
Dealer,0.0,0.0,3.0,BHK,1178.23479,1.0,1.0,"Ghodbunder Road,Lalitpur",24.69028,78.41889,220.0
Dealer,0.0,0.0,1.0,BHK,600.0600059999999,1.0,1.0,"Iyyappanthangal,Chennai",13.035866,80.135164,40.0
Dealer,1.0,1.0,3.0,BHK,2048.9470690000003,0.0,1.0,"Konanakunte,Bangalore",12.8855,77.5638,180.0
Owner,0.0,0.0,3.0,BHK,1800.504141,1.0,1.0,"Shalimar garden,Ghaziabad",28.686091,77.334644,50.0
Owner,1.0,0.0,2.0,BHK,650.1677852000001,0.0,1.0,"Naubasta Kala,Lucknow",26.908137,81.03398100000001,15.5
Owner,0.0,1.0,4.0,BHK,2190.100745,1.0,1.0,"Sector 35,Sonipat",28.469063,77.308984,100.0
Owner,0.0,0.0,3.0,BHK,1314.444282,1.0,1.0,"Sector-53 Gurgaon,Gurgaon",28.44,77.1021,180.0
Dealer,0.0,1.0,2.0,BHK,1233.552632,1.0,1.0,"Versova,Maharashtra",18.96,72.82,300.0
Dealer,1.0,1.0,3.0,BHK,1328.552557,0.0,0.0,"Vanagaram,Chennai",13.062455,80.156453,70.4
unknown,,,,Studio,-1000,,,,999.0,-999.0,-1000000.0
Dealer,0.0,0.0,2.0,BHK,800.1488649,1.0,1.0,"Vandana Nagar,Indore",22.713838,75.901829,21.5
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,1.0,BHK,650.0171057,1.0,1.0,"Jogeshwari (West),Lalitpur",19.141644,72.842908,95.0
Owner,0.0,0.0,2.0,BHK,1150.121065,1.0,1.0,"Balagere,Bangalore",12.93687,77.720248,47.5
